#  RA_x                DEC_x         flux_F         flux_S         flux_H             HR
                                                                                                                                                                                     
  1.500955299869E+002  2.220267074200E+000  2.100000E-015  8.120000E-016 -5.020000E-015 -6.100000E-001
  1.500958800002E+002  2.230974426000E+000  2.090000E-015  4.370000E-016 -5.290000E-015 -3.100000E-001
  1.501383999789E+002  2.224933912100E+000  2.450000E-015 -4.060000E-016 -7.750000E-015 -9.900000E+001
  1.501829699943E+002  2.247965111800E+000  2.400000E-015  5.430000E-016  2.270000E-015 -2.000000E-001
  1.504363733820E+002  2.161403897650E+000  3.770000E-015  4.150000E-016  5.130000E-015  6.700000E-001
  1.504629792440E+002  2.242518040150E+000  4.410000E-015 -7.120000E-016  6.190000E-015  6.900000E-001
  1.505265617100E+002  2.213216714850E+000  3.340000E-015 -5.170000E-016  5.650000E-015 -9.900000E+001
  1.503725199818E+002  2.203064228700E+000  1.700000E-015  4.410000E-016 -6.050000E-015 -3.800000E-001
  1.501959582660E+002  2.569136408810E+000  2.280000E-015  4.320000E-016  2.710000E-015  3.200000E-001
  1.499106199809E+002  2.554791684200E+000  3.560000E-015  8.750000E-016  3.100000E-015 -2.200000E-001
  1.499278599642E+002  2.534976194700E+000  2.750000E-015 -1.170000E-015  4.860000E-015 -9.900000E+001
  1.499382699593E+002  2.505869567700E+000  2.450000E-015  6.780000E-016  1.630000E-015 -4.600000E-001
  1.497656609940E+002  2.527757392210E+000  8.710000E-014  2.190000E-014  6.900000E-014 -1.500000E-001
  1.498632236850E+002  2.549998445500E+000  2.250000E-015  5.120000E-016 -3.880000E-015 -9.900000E+001
  1.503728432710E+002  1.714820068680E+000  2.970000E-015  1.020000E-015 -6.310000E-015  1.100000E-001
  1.498459346630E+002  2.481527497230E+000  3.020000E-015  6.580000E-016 -3.850000E-015 -9.900000E+001
  1.498680799885E+002  2.455158004400E+000  1.870000E-015  6.060000E-016  1.100000E-015 -9.900000E+001
  1.501985948330E+002  1.671488791520E+000  2.720000E-015  1.270000E-015 -2.340000E-015 -9.900000E+001
  1.502052002570E+002  2.503090919060E+000  9.410000E-015  2.820000E-015  4.970000E-015 -2.500000E-001
  1.499365400165E+002  2.447569777400E+000  1.740000E-015 -3.320000E-016 -1.760000E-014 -9.900000E+001
  1.499447399826E+002  2.486177016600E+000  3.030000E-015  1.180000E-015 -3.680000E-015 -6.800000E-001
  1.499776799774E+002  2.504203999800E+000  2.720000E-015  5.400000E-016  4.130000E-015  1.300000E-001
  1.500018699909E+002  2.460651867400E+000  3.720000E-015  1.100000E-015 -8.720000E-015 -3.500000E-001
  1.499571399888E+002  2.479154292500E+000  2.230000E-015  7.160000E-016 -7.110000E-015 -9.900000E+001
  1.499972099600E+002  2.449216422400E+000  2.650000E-015 -5.850000E-016  4.710000E-015  6.100000E-001
  1.498994784030E+002  1.766018246040E+000  5.650000E-015  1.010000E-015  6.340000E-015 -9.900000E+001
  1.500158299922E+002  2.441884998000E+000  3.360000E-015  6.190000E-016  3.280000E-015 -6.000000E-002
  1.500635099687E+002  2.421803517600E+000  1.600000E-015 -1.100000E-015  1.950000E-015 -9.900000E+001
  1.501961299971E+002  2.481809080200E+000  2.310000E-015  6.060000E-016 -6.510000E-015 -6.500000E-001
  1.502148048310E+002  2.582701396810E+000  5.110000E-015  1.140000E-015  4.510000E-015 -2.000000E-002
  1.504400699932E+002  2.244054128400E+000  5.640000E-015  1.590000E-015  2.830000E-015 -4.800000E-001
  1.497887241240E+002  1.875323588720E+000  2.240000E-015  6.970000E-016 -4.180000E-015  1.000000E-002
  1.498522950740E+002  1.780856610490E+000  3.830000E-015  1.470000E-015 -3.940000E-015 -9.900000E+001
  1.504410099907E+002  2.302709572100E+000  4.930000E-015  1.600000E-015 -1.080000E-014 -7.200000E-001
  1.498800048828E+002  1.937113000000E+000 -6.560000E-015  4.580000E-016 -2.240000E-015 -9.900000E+001
  1.503665799912E+002  2.305402778700E+000  1.230000E-014  3.490000E-015  7.050000E-015 -4.100000E-001
  1.503771999750E+002  2.311850131000E+000  3.090000E-015  6.470000E-016  2.870000E-015 -1.600000E-001
  1.503779299861E+002  2.318184386100E+000  3.880000E-015  4.920000E-016  4.860000E-015  2.100000E-001
  1.504114000007E+002  2.357550607600E+000  5.760000E-015  9.000000E-016  7.050000E-015  1.700000E-001
  1.503660299755E+002  2.399570489500E+000  5.370000E-015  1.350000E-015  3.980000E-015 -2.600000E-001
  1.503795099852E+002  2.351542203400E+000  2.650000E-015 -1.100000E-015  3.860000E-015 -9.900000E+001
  1.503338499794E+002  2.427745069500E+000  2.200000E-015  4.600000E-016 -7.780000E-015 -9.900000E+001
  1.503429899883E+002  2.344493229600E+000  1.280000E-015  4.290000E-016 -8.090000E-015 -9.900000E+001
  1.502239505480E+002  2.550735167300E+000  7.450000E-015  1.960000E-015  5.220000E-015 -1.800000E-001
  1.503774199928E+002  2.351542504600E+000  2.280000E-015  5.550000E-016  1.380000E-015 -4.700000E-001
  1.504665099850E+002  2.298900110500E+000  4.900000E-015  6.320000E-016  5.780000E-015  2.300000E-001
  1.503988499921E+002  2.270903306300E+000  2.280000E-015  5.990000E-016 -6.720000E-015 -2.000000E-001
  1.504251899911E+002  2.312088709800E+000  1.880000E-015  3.180000E-016  2.270000E-015 -4.000000E-002
  1.502599945068E+002  2.374536000000E+000 -5.700000E-015  5.610000E-016 -1.370000E-015 -9.900000E+001
  1.504642999827E+002  2.328006481300E+000  2.400000E-015 -4.800000E-016  3.400000E-015 -9.900000E+001
  1.502129974365E+002  2.188250000000E+000 -9.340000E-015  2.540000E-016 -6.720000E-015 -9.900000E+001
  1.504308399756E+002  2.391712015600E+000  7.280000E-015  2.190000E-015  4.160000E-015 -4.400000E-001
  1.504498599816E+002  2.319228377100E+000  2.640000E-015  4.080000E-016  3.310000E-015  7.000000E-002
  1.504431199870E+002  2.292935776600E+000  2.570000E-015 -7.350000E-017  5.170000E-015 -9.900000E+001
  1.505466804540E+002  2.224206802360E+000  1.480000E-014  3.430000E-015  1.190000E-014 -5.000000E-002
  1.502269999970E+002  2.537517710610E+000  1.270000E-014  8.640000E-016  2.040000E-014  7.100000E-001
  1.504501899831E+002  2.388241131400E+000  3.720000E-015  3.720000E-016  4.890000E-015  2.900000E-001
  1.498996704760E+002  2.598257331770E+000  4.560000E-015  6.320000E-016  5.340000E-015  4.000000E-001
  1.499382808020E+002  2.577449904120E+000  6.630000E-015  7.110000E-016  9.410000E-015  4.300000E-001
  1.499807200074E+002  2.521471023900E+000  4.580000E-015  1.530000E-015  1.860000E-015 -6.200000E-001
  1.503099764300E+002  2.504528217080E+000  5.840000E-015  1.130000E-015  6.190000E-015  2.800000E-001
  1.503332464390E+002  2.441628389180E+000  8.250000E-015  2.330000E-015  4.790000E-015 -9.900000E+001
  1.504071178160E+002  2.478877708640E+000  2.690000E-014  7.620000E-015  1.670000E-014 -3.300000E-001
  1.504057700090E+002  2.517758433320E+000  6.810000E-015  9.880000E-016  7.660000E-015  1.400000E-001
  1.502306718050E+002  2.578194943740E+000  5.720000E-014  1.740000E-014  3.140000E-014 -4.400000E-001
  1.504122659690E+002  2.473723673900E+000  5.010000E-015  7.570000E-016  6.040000E-015  3.000000E-001
  1.504159648550E+002  2.525921331550E+000  1.080000E-014  3.050000E-015  6.680000E-015 -2.900000E-001
  1.504536170880E+002  2.528022784490E+000  1.630000E-014  4.620000E-015  6.690000E-015 -4.700000E-001
  1.504645130720E+002  2.396480023160E+000  2.960000E-015  5.620000E-016  3.600000E-015 -1.800000E-001
  1.504733603390E+002  2.392428110900E+000  4.290000E-015  1.220000E-015 -2.940000E-015 -9.900000E+001
  1.503563299986E+002  2.223985184100E+000  1.650000E-015 -1.390000E-015  2.400000E-015  5.700000E-001
  1.501419999841E+002  2.265187476000E+000  2.510000E-015  4.910000E-016  2.680000E-015 -1.000000E-001
  1.502545799914E+002  2.379610478300E+000  3.450000E-015 -5.220000E-016  6.410000E-015 -9.900000E+001
  1.501778199771E+002  1.889985385200E+000  1.340000E-014  3.270000E-015  9.670000E-015 -2.300000E-001
  1.500907299567E+002  2.000083183500E+000  4.990000E-015  1.240000E-015  3.470000E-015 -3.100000E-001
 1.502319466240E+002  2.519462144980E+000  1.040000E-014  3.120000E-015  5.640000E-015 -4.000000E-001
  1.500779000039E+002  1.930335009700E+000  1.770000E-015 -4.890000E-016  2.440000E-015  3.900000E-001
  1.502505700010E+002  2.015116187300E+000  2.100000E-015 -2.300000E-016  3.890000E-015 -9.900000E+001
  1.502070199870E+002  1.823398492000E+000  2.230000E-015  5.290000E-016 -9.790000E-015 -1.600000E-001
  1.502876299793E+002  1.940997214400E+000  2.010000E-015  5.570000E-016 -1.090000E-014 -1.200000E-001
  1.498313800167E+002  2.302272582300E+000  1.880000E-015  3.800000E-016  1.940000E-015 -1.500000E-001
  1.499210700095E+002  2.250433375600E+000  3.230000E-015 -9.640000E-016  5.260000E-015 -9.900000E+001
  1.500571799614E+002  2.206066384800E+000  4.990000E-015  7.040000E-016  6.320000E-015  2.200000E-001
  1.500251999897E+002  2.087649783900E+000  2.790000E-015 -9.189999E-016  4.500000E-015 -1.100000E-001
1.497166227950E+002  2.303445214680E+000  1.090000E-015  4.550000E-016 -1.830000E-015 -9.900000E+001
 1.502325945390E+002  2.544527920390E+000  2.310000E-015  7.260000E-016 -2.480000E-015 -5.900000E-001
  1.501019499664E+002  2.163915931400E+000  1.900000E-015 -1.250000E-015  2.750000E-015  6.600000E-001
  1.497936799766E+002  2.263729089600E+000  1.960000E-015  2.420000E-016 -6.600000E-015 -8.000000E-002
  1.499904399650E+002  2.297346767800E+000  4.000000E-015  1.040000E-015 -9.760000E-015 -9.900000E+001
  1.498605599648E+002  2.387849587600E+000  1.270000E-015  2.170000E-016  1.580000E-015 -1.800000E-001
  1.500449899955E+002  2.217837811700E+000  1.680000E-015  5.310000E-016 -6.540000E-015 -3.600000E-001
  1.505238505070E+002  2.094289981280E+000  2.230000E-015  1.330000E-015  3.450000E-015 -3.000000E-001
  1.499254999689E+002  2.570359917200E+000  1.870000E-015 -7.420000E-016  2.580000E-015  4.000000E-001
  1.498384099990E+002  2.451895718800E+000  2.450000E-015  7.100000E-016 -5.320000E-015 -9.900000E+001
  1.500556399707E+002  2.449316024900E+000  3.440000E-015  4.680000E-016  4.830000E-015  2.300000E-001
 1.502337704270E+002  2.586089747670E+000  1.340000E-014  3.790000E-015  8.450000E-015 -3.100000E-001
  1.499158799712E+002  2.521390398000E+000  4.020000E-015  1.090000E-015  2.990000E-015 -3.200000E-001
  1.502597699747E+002  2.376107871100E+000  2.980000E-015  9.380001E-016 -4.410000E-015 -9.900000E+001
  1.499301486340E+002  2.590058604350E+000  3.250000E-015  1.140000E-015 -3.300000E-015 -6.400000E-001
  1.499478774070E+002  2.593872344140E+000  4.470000E-015  1.980000E-015  3.020000E-015 -2.700000E-001
  1.502797599975E+002  2.422221394400E+000  1.210000E-015  5.060000E-016 -2.660000E-015 -9.900000E+001
 1.502347517290E+002  2.565361589020E+000  6.890000E-015  1.650000E-015  5.920000E-015 -3.000000E-002
 1.502401387650E+002  2.563099938580E+000  3.900000E-015  1.820000E-015 -2.010000E-015 -9.900000E+001
  1.500769599798E+002  2.510780119200E+000  2.170000E-015 -9.700000E-016 -1.230000E-014  4.100000E-001
  1.496805299959E+002  2.022586587600E+000  2.070000E-015 -1.220000E-015  2.110000E-015 -9.900000E+001
  1.499600099752E+002  1.975049091000E+000  1.310000E-015  4.270000E-016 -6.540000E-015 -9.900000E+001
 1.502406655780E+002  2.537814691030E+000  3.130000E-015  1.130000E-015 -2.760000E-015 -6.100000E-001
  1.497065199894E+002  2.185363474800E+000  2.530000E-015 -1.230000E-015 -1.210000E-014 -3.500000E-001
 1.502521454310E+002  2.526081475750E+000  9.390001E-015  1.230000E-015  1.200000E-014  4.000000E-001
  1.499263700005E+002  2.106496986200E+000  1.400000E-015  6.720000E-016 -1.070000E-015 -9.900000E+001
 1.502526083800E+002  2.486506367610E+000  8.850000E-015  2.510000E-015  5.710000E-015 -2.900000E-001
  1.503125399769E+002  2.009159304600E+000  2.310000E-015  8.810000E-016 -4.350000E-015 -9.900000E+001
  1.502693200010E+002  1.864885287900E+000  1.510000E-015 -7.930000E-016 -1.060000E-014 -9.900000E+001
  1.503315599820E+002  1.921263086200E+000  3.060000E-015  9.070000E-016 -4.500000E-015 -9.900000E+001
 1.502741756980E+002  2.511536425210E+000  1.080000E-014  2.560000E-015  8.930001E-015 -7.000000E-002
  1.502852399968E+002  2.018347287400E+000  1.310000E-015 -8.240000E-016 -1.020000E-014 -9.900000E+001
 1.502762065880E+002  2.526441749310E+000  1.940000E-014  5.230000E-015  1.290000E-014 -2.800000E-001
  1.504548272080E+002  1.967480577700E+000  2.620000E-015  4.920000E-016 -5.430000E-015  1.100000E-001
1.497488286960E+002  2.274269202650E+000  1.980000E-015 -7.910000E-016  2.210000E-015 -9.900000E+001
 1.502924897720E+002  2.545125294340E+000  2.140000E-014  5.760000E-015  1.450000E-014 -1.900000E-001
  1.500429699631E+002  2.314970681100E+000  1.650000E-015  6.720000E-016 -2.360000E-015 -4.800000E-001
  1.503573399946E+002  2.264173993200E+000  2.070000E-015  4.500000E-016 -1.080000E-014 -1.000000E-002
 1.500522147860E+002  2.594613640590E+000  3.280000E-015 -4.200000E-016  5.280000E-015 -9.900000E+001
  1.499226599880E+002  2.428053432100E+000  9.529999E-016  3.600000E-016 -5.500000E-015 -9.900000E+001
  1.499265300048E+002  2.560560923100E+000  1.790000E-015 -3.780000E-016  3.160000E-015 -9.900000E+001
  1.499618999968E+002  2.540748420400E+000  1.220000E-015  3.840000E-016 -6.990000E-015 -3.400000E-001
  1.504732699881E+002  2.316393883900E+000  3.090000E-015 -4.270000E-016  5.960000E-015 -9.900000E+001
  1.504401899888E+002  2.377727728000E+000  1.980000E-015 -8.810000E-016  3.560000E-015 -9.900000E+001
 1.500537877140E+002  2.589650084840E+000  1.240000E-013  3.990000E-014  5.920000E-014 -5.000000E-001
  1.501005099969E+002  2.457629928600E+000  1.730000E-015 -7.990000E-016  3.250000E-015 -9.900000E+001
  1.498637457400E+002  1.776403901570E+000  1.200000E-014  3.510000E-015  7.540000E-015 -1.700000E-001
 1.500666955180E+002  2.642722546530E+000  6.190000E-015  1.590000E-015  2.920000E-015 -5.700000E-001
  1.498420799569E+002  2.001566397800E+000  1.230000E-015 -5.680000E-016 -1.150000E-014 -9.900000E+001
  1.499899199732E+002  2.104992907300E+000  2.530000E-015 -1.170000E-015  3.500000E-015  6.000000E-001
  1.500904399747E+002  1.929796210500E+000  1.600000E-015 -8.120000E-016  2.250000E-015  2.000000E-002
  1.497891400016E+002  2.209627931700E+000  4.440000E-015  7.860000E-016  5.290000E-015  1.000000E-001
 1.500684168430E+002  2.623687898330E+000  1.690000E-014  4.880000E-015  1.130000E-014 -3.400000E-001
  1.499083600023E+002  2.572278675700E+000  2.450000E-015  5.010000E-016 -1.270000E-014 -9.000000E-002
  1.500092499743E+002  2.390140078800E+000  1.880000E-015  4.210000E-016 -9.580000E-015 -6.000000E-002
  1.502150599908E+002  2.322848293600E+000  4.510000E-015  9.070000E-016  4.200000E-015 -9.000000E-002
  1.502172900017E+002  2.114086890000E+000  1.310000E-015 -6.910000E-016  1.570000E-015  5.100000E-001
  1.503912099882E+002  2.183261233200E+000  1.930000E-015  3.140000E-016  2.240000E-015 -2.000000E-002
  1.503616799865E+002  2.196055910700E+000  2.360000E-015 -7.160000E-016  3.100000E-015  7.700000E-001
 1.500846670090E+002  2.582307532720E+000  5.740000E-015  1.730000E-015  3.870000E-015 -3.600000E-001
  1.502804499753E+002  2.183527713100E+000  1.770000E-015  4.510000E-016 -6.930000E-015 -4.700000E-001
  1.502923299856E+002  2.113802209300E+000  2.260000E-015  7.230000E-016 -4.320000E-015 -5.900000E-001
  1.502555399969E+002  2.353588827900E+000  3.560000E-015  8.560001E-016  2.760000E-015 -2.700000E-001
 1.500949238300E+002  2.633944488340E+000  5.160000E-015  1.320000E-015  4.030000E-015 -1.700000E-001
  1.502344899806E+002  2.345354580900E+000  2.400000E-015  7.930000E-016 -4.470000E-015 -9.900000E+001
  1.501112299985E+002  2.329531005200E+000  1.250000E-015 -3.100000E-016 -1.110000E-014 -9.900000E+001
  1.501503199611E+002  2.364314293300E+000  2.340000E-015  5.400000E-016 -9.420000E-015  9.000000E-002
  1.498175600127E+002  1.924837694700E+000  2.980000E-015  6.780000E-016  2.110000E-015 -3.200000E-001
  1.498374800098E+002  1.971843489700E+000  2.230000E-015  3.780000E-016  2.520000E-015 -2.000000E-002
  1.498239499843E+002  1.999896493400E+000  1.770000E-015  4.540000E-016 -4.860000E-015 -9.900000E+001
 1.501028467280E+002  2.630287568110E+000  1.300000E-014  3.480000E-015  9.460000E-015 -2.200000E-001
  1.500059000067E+002  1.897213695300E+000  3.250000E-015  6.780000E-016  3.220000E-015 -1.000000E-001
  1.499240900081E+002  1.889303300800E+000  1.590000E-015 -7.860000E-016  2.610000E-015  7.000000E-001
  1.499356999622E+002  1.933038398900E+000  9.829999E-016  4.470000E-016 -3.340000E-015 -9.900000E+001
  1.500365088080E+002  1.821537958620E+000  3.270000E-015  3.880000E-016  4.910000E-015  1.000000E-001
  1.500802400090E+002  1.900010211000E+000  2.510000E-015  5.570000E-016 -1.240000E-014 -5.000000E-002
  1.501674999803E+002  1.858576298400E+000  3.080000E-015  8.180000E-016 -8.760000E-015 -6.000000E-002
 1.501036164500E+002  2.550833405310E+000  1.390000E-014  4.300000E-015  6.560000E-015 -4.300000E-001
  1.500800399694E+002  1.894032988500E+000  1.410000E-015  3.870000E-016 -6.690000E-015 -9.900000E+001
  1.501530399848E+002  1.880474986400E+000  2.510000E-015  5.750000E-016 -9.210000E-015 -9.900000E+001
  1.502432599792E+002  1.770357400100E+000  4.360000E-015  1.010000E-015  4.800000E-015 -7.000000E-002
  1.502227099747E+002  1.781229097400E+000  1.620000E-015 -9.130000E-016  1.880000E-015 -1.500000E-001
  1.501915899984E+002  1.909948697100E+000  3.410000E-015  6.050000E-016  3.400000E-015  2.000000E-002
  1.502104399798E+002  1.853843913600E+000  2.640000E-015  7.860000E-016 -7.360000E-015 -6.300000E-001
  1.502216399932E+002  1.748657192500E+000  2.570000E-015  5.350000E-016 -1.030000E-014  9.000000E-002
  1.497534099957E+002  2.125738127100E+000  2.320000E-015  9.640000E-016 -1.300000E-015 -9.900000E+001
 1.501037346640E+002  2.665889634660E+000  2.350000E-014  7.330000E-015  1.330000E-014 -3.800000E-001
  1.498045999734E+002  2.118866393800E+000  1.540000E-015  3.930000E-016 -6.110000E-015 -9.900000E+001
  1.497169199818E+002  2.148879071700E+000  2.510000E-015  5.500000E-016 -9.120000E-015 -9.900000E+001
  1.497366799717E+002  2.146679392500E+000  1.790000E-015 -9.189999E-016  1.950000E-015 -9.900000E+001
  1.499160200109E+002  2.113335784100E+000  2.030000E-015  2.980000E-016  2.480000E-015  4.000000E-002
  1.499431399925E+002  2.096190190300E+000  2.810000E-015 -1.030000E-015  3.800000E-015  5.800000E-001
  1.499107899560E+002  2.088577501600E+000  2.030000E-015 -3.210000E-016  4.010000E-015 -9.900000E+001
  1.497735800052E+002  2.141632815600E+000  2.780000E-015  5.630000E-016  2.590000E-015 -1.400000E-001
  1.500085000127E+002  2.025796689100E+000  2.950000E-015 -1.480000E-015  4.620000E-015  4.100000E-001
 1.501268074140E+002  2.626658311840E+000  3.050000E-014  8.720000E-015  1.770000E-014 -3.400000E-001
  1.500131699821E+002  2.029825908000E+000  2.540000E-015  9.890000E-016 -5.200000E-015 -9.900000E+001
  1.500542800000E+002  1.999730000000E+000  1.560000E-015  4.740000E-016 -9.550000E-015 -5.500000E-001
  1.501829700035E+002  1.983381214200E+000  2.390000E-015  6.210000E-016  1.240000E-015 -9.900000E+001
  1.500949299809E+002  1.978596296000E+000  3.380000E-015  4.770000E-016  4.070000E-015  1.400000E-001
  1.500968800183E+002  2.021498001600E+000  1.760000E-015  6.250000E-016 -6.900000E-015 -9.900000E+001
  1.502174900028E+002  2.005173905800E+000  1.900000E-015 -1.530000E-015  2.190000E-015 -9.900000E+001
  1.502487099763E+002  1.972450115500E+000  1.200000E-015 -7.040000E-016  1.910000E-015  5.400000E-001
